EMPLOYEE_ID,FULL_NAME,DATE_OF_BIRTH,GENDER,SALARY,START_DATE_WORK,TERMINATION_DATE,DEPARTMENT_ID
E000329,Quý cô Khoa Trần,1989-11-04,Nam,16106898,2007-10-31,,D001
E000330,Quý ông Tú Nguyễn,1999-04-14,Nữ,16106898,2017-04-09,,D001
E000331,Hà Trí Mai,1986-07-12,Nữ,16106898,2004-07-07,,D001
E000332,Hưng Phạm,1981-05-07,Nữ,16106898,1999-05-03,,D001
E000333,Nhiên Mai Bảo Hoàng,1997-06-12,Nam,16106898,2015-06-08,2017-09-09,D001
E000334,Linh Trần,1993-04-04,Nữ,16106898,2011-03-31,2011-06-27,D001
E000335,Phúc Lê,1980-11-14,Nữ,16106898,1998-11-10,,D001
E000336,Cô Ánh Đặng,1988-03-13,Nữ,16106898,2006-03-09,,D001
E000337,Bảo Đức Mai,1988-07-24,Nữ,16106898,2006-07-20,2011-04-11,D001
E000338,Cô Xuân Dương,1983-06-28,Nữ,16106898,2001-06-23,2003-05-29,D001
E000339,Xuân Hoàng,2004-10-07,Nữ,16106898,2022-10-03,,D001
E000340,An Văn Mai,1994-06-17,Nữ,16106898,2012-06-12,2019-08-08,D001
E000341,Anh Nhiên Mai,1983-04-25,Nam,16106898,2001-04-20,2006-08-09,D001
E000342,Cô Lâm Nguyễn,1995-03-23,Nữ,16106898,2013-03-18,,D001
E000343,Hương Dương,1983-01-21,Nam,16106898,2001-01-16,,D001
E000344,Vân Dương,1982-12-31,Nam,16106898,2000-12-26,,D001
E000345,Bà Kim Đặng,1994-03-06,Nam,16106898,2012-03-01,,D001
E000346,Châu Văn Vũ,2001-10-05,Nữ,16106898,2019-10-01,,D001
E000347,An Dương,2005-08-21,Nữ,16106898,2023-08-17,,D001
E000348,Quý cô Nhật Dương,1989-12-20,Nam,16106898,2007-12-16,2024-03-05,D001
E000349,Minh Nguyễn,1989-02-13,Nữ,16106898,2007-02-09,2012-03-05,D001
E000350,Ánh Trần,2001-08-03,Nữ,16106898,2019-07-30,,D001
E000351,Quý cô Hà Phạm,1984-04-24,Nam,16106898,2002-04-20,,D001
E000352,Bà Kim Đặng,2004-05-13,Nữ,16106898,2022-05-09,,D001
E000353,Chị Kim Hoàng,2005-11-08,Nữ,16106898,2023-11-04,,D001
E000354,Chị Thảo Vũ,1980-09-03,Nữ,16106898,1998-08-30,2000-03-20,D001
E000355,Vi Vũ,1994-03-20,Nữ,16106898,2012-03-15,2013-08-16,D001
E000356,Cô Hồng Mai,1983-04-07,Nữ,16106898,2001-04-02,,D001
E000357,Lan Hoàng,2002-08-17,Nam,16106898,2020-08-12,,D001
E000358,Nam Vũ,2003-10-17,Nam,16106898,2021-10-12,,D001
E000359,Bác Tùng Đặng,1986-05-18,Nữ,16106898,2004-05-13,,D001
E000360,Phương Mai Bảo Vũ,1985-04-29,Nữ,16106898,2003-04-25,2005-06-23,D001
E000361,Khoa Mai Trần,1998-04-16,Nam,16106898,2016-04-11,,D001
E000362,Hoàng Hoàng,1996-02-11,Nam,16106898,2014-02-06,,D001
E000363,Quý cô An Dương,2005-10-18,Nữ,16106898,2023-10-14,,D001
E000364,Thảo Vũ,1994-11-21,Nam,16106898,2012-11-16,,D001
E000365,Bà Ánh Đặng,1980-09-06,Nữ,16106898,1998-09-02,2013-06-02,D001
E000366,Cô Thành Hoàng,1986-03-24,Nam,16106898,2004-03-19,,D001
E000367,Ngọc Phạm,2005-01-21,Nam,16106898,2023-01-17,,D001
E000368,Phương Bảo Phạm,1991-05-01,Nữ,16106898,2009-04-26,2022-12-25,D001
E000369,Nhật Thế Trần,1980-06-07,Nữ,16106898,1998-06-03,,D001
E000370,Chi Nguyễn,1990-05-24,Nam,16106898,2008-05-19,,D001
E000371,Quý cô Vân Hoàng,1994-10-03,Nam,16106898,2012-09-28,,D001
E000372,Lâm Đặng,1985-04-02,Nữ,16106898,2003-03-29,,D001
E000373,Khoa Lê,1995-01-20,Nam,16106898,2013-01-15,,D001
E000374,Minh Xuân Dương,1993-10-27,Nam,16106898,2011-10-23,,D001
E000375,Ông Tùng Dương,1979-09-13,Nam,16106898,1997-09-08,2017-07-12,D001
E000376,Hà Trí Bùi,1982-03-03,Nữ,16106898,2000-02-27,,D001
E000377,Châu Phú Dương,1980-05-09,Nam,16106898,1998-05-05,,D001
E000378,Bác Huy Hoàng,1985-02-27,Nữ,16106898,2003-02-23,,D001
E000379,Hà Vũ,2004-09-28,Nữ,16106898,2022-09-24,,D001
E000380,Phương Đặng,1992-12-22,Nam,16106898,2010-12-18,,D001
E000381,Quang Trần,2000-12-27,Nam,16106898,2018-12-23,,D001
E000382,Bảo Trần,1986-03-04,Nữ,16106898,2004-02-28,,D001
E000383,Linh Hoàng,1993-06-04,Nữ,16106898,2011-05-31,2019-03-22,D001
E000384,Thành Lê,2004-11-13,Nữ,16106898,2022-11-09,,D001
E000385,Quý cô Thảo Hoàng,2003-07-21,Nữ,16106898,2021-07-16,,D001
E000386,Chị Yến Hoàng,2006-01-04,Nữ,16106898,2023-12-31,,D001
E000387,Hạnh Trí Hoàng,1985-02-05,Nam,16106898,2003-02-01,,D001
E000388,Châu Vũ,1981-11-06,Nam,16106898,1999-11-02,2013-06-28,D001
E000389,Bảo Thị Vũ,1991-08-03,Nữ,16106898,2009-07-29,,D001
E000390,Minh Đức Bùi,1998-08-29,Nữ,16106898,2016-08-24,,D001
E000391,Bà Ngọc Vũ,1990-05-31,Nam,16106898,2008-05-26,2015-02-04,D001
E000392,Duyên Trần,1992-03-19,Nữ,16106898,2010-03-15,,D001
E000393,Chị Vi Dương,2001-04-18,Nữ,16106898,2019-04-14,,D001
E000394,Quang Bùi,1993-06-13,Nam,16106898,2011-06-09,,D001
E000395,Chị Thành Mai,1988-05-03,Nam,16106898,2006-04-29,,D001
E000396,Quý cô Bảo Lê,1998-03-04,Nam,16106898,2016-02-28,,D001
E000397,Cô Duyên Lê,1985-05-17,Nam,16106898,2003-05-13,,D001
E000398,Quý cô Yến Đặng,1990-10-26,Nam,16106898,2008-10-21,,D001
E000399,Nhật Nguyễn,1997-04-15,Nam,16106898,2015-04-11,,D001
E000400,Bà Thành Lê,1982-04-03,Nữ,16106898,2000-03-29,,D001
E000401,Châu Hữu Phạm,1997-02-09,Nữ,16106898,2015-02-05,,D001
E000402,Bác Hưng Nguyễn,1989-01-17,Nữ,16106898,2007-01-13,2012-10-02,D001
E000403,Bác Hưng Hoàng,1995-11-11,Nữ,16106898,2013-11-06,,D001
E000404,Khoa Vũ,2000-07-07,Nữ,16106898,2018-07-03,,D001
E000405,Trung Xuân Trần,1999-01-28,Nam,16106898,2017-01-23,,D001
E000406,Nam Bùi,1989-12-20,Nữ,16106898,2007-12-16,,D001
E000407,Hà Trí Trần,2002-03-04,Nam,16106898,2020-02-28,,D001
E000408,Ông Vũ Trần,2001-03-24,Nữ,16106898,2019-03-20,,D001
E000409,Hà Mai,1982-07-27,Nữ,16106898,2000-07-22,,D001
E000410,Thành Thế Lê,1998-02-14,Nữ,16106898,2016-02-10,,D001
E000411,Phương Nguyễn,1986-10-15,Nam,16106898,2004-10-10,,D001
E000412,Bác Tùng Phạm,1990-11-04,Nữ,16106898,2008-10-30,,D001
E000413,Trung Hữu Lê,1985-12-27,Nữ,16106898,2003-12-23,,D001
E000414,Trung Mai Bảo Nguyễn,1979-12-27,Nữ,16106898,1997-12-22,,D001
E000415,Vi Phạm,1984-11-13,Nữ,16106898,2002-11-09,,D001
E000416,Vũ Xuân Bùi,1997-12-14,Nam,16106898,2015-12-10,,D001
E000417,Phúc Hải Bùi,1991-03-12,Nữ,16106898,2009-03-07,,D001
E000418,An Trí Hoàng,1999-09-20,Nữ,16106898,2017-09-15,,D001
E000419,Bà Vân Phạm,1983-09-25,Nam,16106898,2001-09-20,2017-10-01,D001
E000420,Quý cô An Lê,1991-10-11,Nữ,16106898,2009-10-06,,D001
E000421,Lan Lê,1991-10-09,Nữ,16106898,2009-10-04,,D001
E000422,Tú Xuân Nguyễn,1981-03-23,Nữ,16106898,1999-03-19,2021-11-26,D001
E000423,Cô Mai Bùi,1980-09-03,Nam,16106898,1998-08-30,2012-08-27,D001
E000424,Phương Bảo Trần,1981-07-14,Nam,16106898,1999-07-10,,D001
E000425,Quý cô Hà Đặng,1989-10-29,Nữ,16106898,2007-10-25,,D001
E000426,Nhật Hoàng,2000-09-22,Nam,16106898,2018-09-18,,D001
E000427,Phúc Đặng,1986-06-03,Nữ,16106898,2004-05-29,,D001
E000428,Yến Vũ,1979-09-17,Nữ,16106898,1997-09-12,2021-01-01,D001
E000429,Châu Hoàng,1997-06-09,Nam,16106898,2015-06-05,,D001
E000430,Tú Lê,1991-01-16,Nam,16106898,2009-01-11,,D001
E000431,Ông Huy Mai,1989-05-06,Nữ,16106898,2007-05-02,2024-06-14,D001
E000432,Quý cô Hà Nguyễn,1996-10-26,Nữ,16106898,2014-10-22,,D001
E000433,Xuân Đặng,1981-04-01,Nam,16106898,1999-03-28,,D001
E000434,Khoa Nguyễn,1983-06-02,Nữ,16106898,2001-05-28,,D001
E000435,Hà Vũ,1990-05-06,Nam,16106898,2008-05-01,,D001
E000436,Hạnh Trần,2003-04-30,Nữ,16106898,2021-04-25,,D001
E000437,Ông Châu Trần,1993-08-23,Nam,16106898,2011-08-19,2016-12-18,D001
E000438,Hạnh Thế Vũ,1983-08-03,Nữ,16106898,2001-07-29,2015-07-26,D001
E000439,Chị Dương Trần,1988-03-27,Nam,16106898,2006-03-23,,D001
E000440,Chị Phương Hoàng,1997-03-05,Nam,16106898,2015-03-01,,D001
E000441,Quý cô Duyên Lê,2003-07-18,Nam,16106898,2021-07-13,,D001
E000442,Phúc Đặng,1988-09-12,Nam,16106898,2006-09-08,,D001
E000443,An Lê,1989-11-16,Nam,16106898,2007-11-12,,D001
E000444,Thành Dương,1993-04-22,Nữ,16106898,2011-04-18,,D001
E000445,Cô Lâm Hoàng,1981-07-15,Nam,16106898,1999-07-11,,D001
E000446,Quang Nguyễn,1995-11-06,Nam,16106898,2013-11-01,,D001
E000447,Bác Nam Lê,1995-08-25,Nữ,16106898,2013-08-20,,D001
E000448,Thành Xuân Phạm,2004-08-02,Nam,16106898,2022-07-29,,D001
E000449,Châu Đức Hoàng,1979-11-15,Nữ,16106898,1997-11-10,,D001
E000450,Nhật Tấn Lê,2002-04-16,Nam,16106898,2020-04-11,2021-11-01,D001
E000451,Cô Vi Bùi,1981-04-02,Nữ,16106898,1999-03-29,,D001
E000452,Hạnh Trần,2005-11-11,Nữ,16106898,2023-11-07,,D001
E000453,Phúc Phạm,1996-03-04,Nữ,16106898,2014-02-28,,D001
E000454,Phúc Hoàng,1988-05-31,Nam,16106898,2006-05-27,,D001
E000455,Hải Hoàng,1999-09-08,Nam,16106898,2017-09-03,,D001
E000456,Nhật Dương,2003-03-31,Nam,16106898,2021-03-26,,D001
E000457,Bác Quang Đặng,1988-02-08,Nam,16106898,2006-02-03,,D001
E000458,Nhật Mai,1985-03-06,Nữ,16106898,2003-03-02,,D001
E000459,An Hữu Phạm,1994-01-18,Nữ,16106898,2012-01-14,2020-03-07,D001
E000460,Ông Anh Phạm,1981-11-27,Nữ,16106898,1999-11-23,2009-12-11,D001
E000461,Bảo Nguyễn,1990-03-30,Nữ,16106898,2008-03-25,,D001
E000462,Quang Phạm,2003-04-29,Nam,16106898,2021-04-24,,D001
E000463,Chị Yến Nguyễn,1982-02-15,Nữ,16106898,2000-02-11,,D001
E000464,Hà Nguyễn,2005-05-22,Nam,16106898,2023-05-18,,D001
E000465,Quý cô Hạnh Trần,2005-03-25,Nam,16106898,2023-03-21,,D001
E000466,Quý cô Yến Lê,1988-06-12,Nữ,16106898,2006-06-08,,D001
E000467,Bảo Bảo Lê,1987-08-27,Nữ,16106898,2005-08-22,2022-09-27,D001
E000468,Thành Hoàng,1987-08-31,Nam,16106898,2005-08-26,,D001
E000469,Tú Lê,1986-09-26,Nam,16106898,2004-09-21,,D001
E000470,Quang Mai Bùi,1999-06-24,Nữ,16106898,2017-06-19,,D001
E000471,Nam Tấn Dương,1985-01-22,Nam,16106898,2003-01-18,,D001
E000472,Phương Mai,1985-09-03,Nam,16106898,2003-08-30,,D001
E000473,Bà Lâm Đặng,2000-06-05,Nam,16106898,2018-06-01,,D001
E000474,Kim Hữu Lê,1982-01-22,Nữ,16106898,2000-01-18,,D001
E000475,Ông Bảo Đặng,2006-08-18,Nam,16106898,2024-08-13,,D001
E000476,Mai Đặng,1997-10-27,Nữ,16106898,2015-10-23,,D001
E000477,Hạnh Hữu Phạm,1995-10-29,Nữ,16106898,2013-10-24,,D001
E000478,Chị Bảo Dương,2003-05-06,Nam,16106898,2021-05-01,,D001
E000479,Quý cô Bảo Dương,1998-06-23,Nữ,16106898,2016-06-18,,D001
E000480,Bác Thành Mai,2003-01-16,Nữ,16106898,2021-01-11,,D001
E000481,Chi Hoàng,1984-03-09,Nam,16106898,2002-03-05,,D001
E000482,Quý cô Hải Lê,1992-01-29,Nam,16106898,2010-01-24,,D001
E000483,Bảo Hoàng Vũ,1990-02-18,Nữ,16106898,2008-02-14,,D001
E000484,Chị Thảo Hoàng,1982-07-08,Nữ,16106898,2000-07-03,2021-03-08,D001
E000485,Chị Thảo Nguyễn,1998-07-11,Nam,16106898,2016-07-06,,D001
E000486,Hoàng Hữu Vũ,1983-02-02,Nam,16106898,2001-01-28,,D001
E000487,Quý cô Xuân Nguyễn,2006-03-31,Nữ,16106898,2024-03-26,,D001
E000488,Khoa Trí Trần,2002-06-27,Nam,16106898,2020-06-22,,D001
E000489,Lâm Vũ,1995-03-16,Nữ,16106898,2013-03-11,,D001
E000490,Nhiên Nguyễn,1990-04-27,Nam,16106898,2008-04-22,,D001
E000491,Vi Nguyễn,1993-01-12,Nữ,16106898,2011-01-08,,D001
E000492,Anh Phúc Phạm,1988-12-19,Nam,16106898,2006-12-15,,D001
E000493,Bảo Hữu Vũ,1990-04-02,Nam,16106898,2008-03-28,,D001
E000494,Nhiên Thị Phạm,1983-05-12,Nữ,16106898,2001-05-07,,D001
E000495,Chi Đặng,2002-08-03,Nam,16106898,2020-07-29,,D001
E000496,Quý cô Yến Mai,1986-02-22,Nữ,16106898,2004-02-18,,D001
E000497,Bà Lâm Đặng,1993-07-26,Nữ,16106898,2011-07-22,,D001
E000498,Quý cô Thành Nguyễn,2000-07-25,Nam,16106898,2018-07-21,,D001
E000499,Quý cô Phương Đặng,1996-04-07,Nữ,16106898,2014-04-03,2023-08-29,D001
E000500,Quang Hoàng,1993-11-17,Nam,16106898,2011-11-13,,D001
E000501,Thành Quang Mai,1982-09-23,Nữ,16106898,2000-09-18,,D001
E000502,Hoàng Trần,1998-03-30,Nam,16106898,2016-03-25,,D001
E000503,Phúc Hoàng,1979-01-29,Nam,16106898,1998-01-01,,D001
E000504,Kim Trí Dương,1984-08-18,Nam,16106898,2002-08-14,,D001
E000505,Minh Thị Nguyễn,1983-09-29,Nam,16106898,2001-09-24,,D001
E000506,Nam Thị Lê,1988-08-25,Nữ,16106898,2006-08-21,,D001
E000507,Ánh Dương,1995-06-10,Nam,16106898,2013-06-05,,D001
E000508,Thành Lê,1994-01-29,Nam,16106898,2012-01-25,2018-10-16,D001
E000509,Bảo Hoàng,1992-12-04,Nữ,16106898,2010-11-30,2014-03-26,D001
E000510,Trung Mai,1983-11-11,Nữ,16106898,2001-11-06,,D001
E000511,Anh Quang Lê,1999-09-15,Nữ,16106898,2017-09-10,,D001
E000512,Bà Chi Mai,2000-12-22,Nam,16106898,2018-12-18,,D001
E000513,Hải Nguyễn,1988-11-24,Nam,16106898,2006-11-20,,D001
E000514,An Phú Trần,2003-01-07,Nam,16106898,2021-01-02,,D001
E000515,Ông Hoàng Vũ,2004-04-08,Nam,16106898,2022-04-04,,D001
E000516,An Bùi,2006-08-15,Nam,16106898,2024-08-10,,D001
E000517,Tùng Phú Nguyễn,2001-09-19,Nam,16106898,2019-09-15,,D001
E000518,Cô Lan Lê,1980-09-18,Nữ,16106898,1998-09-14,2004-07-28,D001
E000519,Khoa Thế Dương,1999-10-07,Nữ,16106898,2017-10-02,,D001
E000520,Chị Mai Lê,2006-12-11,Nam,16106898,2024-12-06,,D001
E000521,Hưng Phú Dương,2003-11-05,Nam,16106898,2021-10-31,,D001
E000522,Hoàng Dương,1991-05-03,Nữ,16106898,2009-04-28,,D001
E000523,Khoa Mai,1998-02-26,Nam,16106898,2016-02-22,,D001
E000524,Vũ Lê,2002-05-17,Nữ,16106898,2020-05-12,,D001
E000525,Cô Duyên Vũ,1984-07-10,Nam,16106898,2002-07-06,2010-12-08,D001
E000526,Kim Đức Bùi,1985-08-27,Nam,16106898,2003-08-23,,D001
E000527,Dũng Lê,1985-05-16,Nữ,16106898,2003-05-12,,D001
E000528,Tú Mai Bảo Phạm,1994-08-11,Nữ,16106898,2012-08-06,,D001
E000529,Cô Lan Phạm,1994-12-09,Nữ,16106898,2012-12-04,,D001
E000530,Bà Phương Dương,1994-04-15,Nam,16106898,2012-04-10,,D001
E000531,Anh Dũng Hoàng,1995-02-23,Nữ,16106898,2013-02-18,2014-03-06,D001
E000532,Hương Bùi,1988-07-09,Nam,16106898,2006-07-05,2018-03-14,D001
E000533,Thảo Đặng,2003-07-10,Nam,16106898,2021-07-05,,D001
E000534,Hạnh Lê,1998-03-25,Nam,16106898,2016-03-20,,D001
E000535,Ông Huy Hoàng,1980-08-30,Nữ,16106898,1998-08-26,,D001
E000536,Quý ông Quang Nguyễn,1979-03-14,Nam,16106898,1997-03-09,,D001
E000537,Nhật Trần,1983-01-30,Nữ,16106898,2001-01-25,,D001
E000538,Quý cô Yến Phạm,1980-08-09,Nữ,16106898,1998-08-05,,D001
E000539,Dũng Thế Mai,1987-12-21,Nam,16106898,2005-12-16,,D001
E000540,Minh Hữu Trần,1981-04-23,Nữ,16106898,1999-04-19,2016-10-19,D001
E000541,An Thị Dương,1980-10-13,Nữ,16106898,1998-10-09,2007-05-17,D001
E000542,Duyên Nguyễn,1989-08-24,Nữ,16106898,2007-08-20,,D001
E000543,Cô Hạnh Mai,1979-08-04,Nam,16106898,1997-07-30,,D001
E000544,Chị Nhật Trần,2003-12-08,Nam,16106898,2021-12-03,,D001
E000545,Quý cô Lan Hoàng,1993-12-20,Nữ,16106898,2011-12-16,2024-01-21,D001
E000546,Nhật Hải Bùi,1985-04-24,Nam,16106898,2003-04-20,2024-09-22,D001
E000547,Nhật Mai Bảo Bùi,1990-08-17,Nam,16106898,2008-08-12,,D001
E000548,An Thế Hoàng,2005-12-05,Nữ,16106898,2023-12-01,,D001
E000549,Quý ông Anh Hoàng,1990-10-07,Nữ,16106898,2008-10-02,2013-10-11,D001
E000550,Kim Vũ,2003-08-20,Nam,16106898,2021-08-15,,D001
E000551,Cô Vi Lê,1997-12-12,Nữ,16106898,2015-12-08,,D001
E000552,Bảo Đức Dương,2006-10-14,Nữ,16106898,2024-10-09,,D001
E000553,Phương Hoàng Hoàng,1997-02-21,Nữ,16106898,2015-02-17,,D001
E000554,Quang Hoàng Vũ,1986-09-08,Nam,16106898,2004-09-03,,D001
E000555,Phương Mai,1991-10-24,Nữ,16106898,2009-10-19,,D001
E000556,Hải Hải Đặng,1982-06-06,Nam,16106898,2000-06-01,2019-05-28,D001
E000557,Phương Thế Lê,2002-06-15,Nam,16106898,2020-06-10,,D001
E000558,Quý ông Dũng Trần,1982-06-15,Nam,16106898,2000-06-10,2013-07-02,D001
E000559,Ánh Mai,1995-05-22,Nam,16106898,2013-05-17,,D001
E000560,Quý cô Hạnh Hoàng,1979-04-04,Nữ,16106898,1997-03-30,,D001
E000561,Chị An Phạm,2002-12-31,Nữ,16106898,2020-12-26,,D001
E000562,Nhật Phạm,1994-12-29,Nam,16106898,2012-12-24,,D001
E000563,Phúc Hải Dương,2004-02-01,Nữ,16106898,2022-01-27,,D001
E000564,Khoa Thế Trần,1993-01-03,Nam,16106898,2010-12-30,,D001
E000565,Hạnh Mai,1987-01-10,Nam,16106898,2005-01-05,,D001
E000566,Duyên Đặng,1982-08-13,Nam,16106898,2000-08-08,2005-11-30,D001
E000567,Khoa Bùi,1984-09-06,Nữ,16106898,2002-09-02,,D001
E000568,Thành Trần,1987-11-11,Nam,16106898,2005-11-06,,D001
E000569,Tú Vũ,1985-10-22,Nữ,16106898,2003-10-18,,D001
E000570,Cô Mai Hoàng,1982-02-13,Nam,16106898,2000-02-09,2017-12-10,D001
E000571,Cô Duyên Phạm,2005-10-25,Nữ,16106898,2023-10-21,,D001
E000572,Dũng Phú Bùi,1997-03-14,Nữ,16106898,2015-03-10,,D001
E000573,Quý cô Hà Hoàng,2003-08-01,Nữ,16106898,2021-07-27,,D001
E000574,Dương Phạm,1992-12-06,Nam,16106898,2010-12-02,2019-08-11,D001
E000575,Nhật Thế Trần,1994-05-26,Nữ,16106898,2012-05-21,,D001
E000576,Anh Tùng Mai,1983-02-03,Nữ,16106898,2001-01-29,2019-10-21,D001
E000577,Phương Dương,1983-04-22,Nữ,16106898,2001-04-17,,D001
E000578,Cô Kim Hoàng,1999-12-02,Nữ,16106898,2017-11-27,2024-07-24,D001
E000579,Hà Hoàng,1994-10-30,Nữ,16106898,2012-10-25,,D001
E000580,Anh Lê,2006-10-16,Nữ,16106898,2024-10-11,,D001
E000581,Thành Lê,2002-06-08,Nữ,16106898,2020-06-03,,D001
E000582,Khoa Đức Phạm,1998-12-10,Nam,16106898,2016-12-05,,D001
E000583,Cô Nhật Dương,2000-08-22,Nam,16106898,2018-08-18,,D001
E000584,Anh Anh Mai,1996-11-23,Nam,16106898,2014-11-19,,D001
E000585,Hà Xuân Phạm,1987-06-05,Nam,16106898,2005-05-31,2022-05-24,D001
E000586,Quý ông Quang Mai,1979-05-16,Nữ,16106898,1997-05-11,2022-08-10,D001
E000587,Bà An Vũ,1995-05-08,Nữ,16106898,2013-05-03,2014-12-03,D001
E000588,Quý ông Vũ Mai,1993-08-11,Nữ,16106898,2011-08-07,2020-10-04,D001
E000589,Dũng Đức Vũ,1999-10-28,Nữ,16106898,2017-10-23,,D001
E000590,Trọng Bùi,1980-02-20,Nam,16106898,1998-02-15,,D001
E000591,Bà Hà Lê,2000-11-17,Nữ,16106898,2018-11-13,,D001
E000592,Bảo Trần,2000-07-22,Nữ,16106898,2018-07-18,,D001
E000593,Xuân Đặng,2000-12-25,Nam,16106898,2018-12-21,,D001
E000594,Nhiên Dương,1983-03-26,Nam,16106898,2001-03-21,,D001
E000595,Phúc Dương,1995-01-26,Nam,16106898,2013-01-21,2021-06-16,D001
E000596,Minh Nguyễn,2004-08-21,Nữ,16106898,2022-08-17,,D001
E000597,Thành Vũ,2006-04-07,Nữ,16106898,2024-04-02,,D001
E000598,Phương Mai Dương,1995-02-16,Nữ,16106898,2013-02-11,,D001
E000599,Cô Linh Vũ,1984-08-03,Nam,16106898,2002-07-30,,D001
E000600,Cô Ánh Trần,1986-07-18,Nam,16106898,2004-07-13,,D001
E000601,Châu Trần,1999-09-09,Nữ,16106898,2017-09-04,,D001
E000602,Ánh Vũ,1981-03-07,Nam,16106898,1999-03-03,,D001
E000603,Ông Trung Vũ,1989-07-02,Nữ,16106898,2007-06-28,2011-11-16,D001
E000604,Cô Ánh Đặng,1991-09-28,Nữ,16106898,2009-09-23,,D001
E000605,Hải Nguyễn,1979-11-07,Nam,16106898,1997-11-02,2000-04-27,D001
E000606,Phương Trần,1994-06-21,Nữ,16106898,2012-06-16,,D001
E000607,Chị Hà Đặng,1992-05-12,Nam,16106898,2010-05-08,,D001
E000608,Nam Trần,1979-03-07,Nam,16106898,1997-03-02,,D001
E000609,Thành Phạm,1988-11-19,Nữ,16106898,2006-11-15,2019-11-30,D001
E000610,Khoa Lê,2005-04-28,Nam,16106898,2023-04-24,,D001
E000611,Chị Khoa Mai,1994-10-10,Nam,16106898,2012-10-05,,D001
E000612,Thành Phạm,1989-07-20,Nam,16106898,2007-07-16,,D001
E000613,Hưng Bảo Nguyễn,2000-03-14,Nữ,16106898,2018-03-10,,D001
E000614,Minh Văn Dương,2003-09-21,Nam,16106898,2021-09-16,,D001
E000615,Cô Hải Trần,2006-04-23,Nữ,16106898,2024-04-18,,D001
E000616,Châu Hữu Phạm,2003-05-20,Nam,16106898,2021-05-15,,D001
E000617,Ông Quang Bùi,1979-03-15,Nữ,16106898,1997-03-10,1997-06-16,D001
E000618,Bà Nhật Hoàng,1982-05-10,Nam,16106898,2000-05-05,,D001
E000619,Hưng Trí Đặng,1982-06-12,Nữ,16106898,2000-06-07,,D001
E000620,Tú Đức Vũ,1999-09-09,Nam,16106898,2017-09-04,,D001
E000621,Xuân Phạm,1981-04-27,Nam,16106898,1999-04-23,,D001
E000622,Vũ Trần,2006-04-05,Nữ,16106898,2024-03-31,,D001
E000623,Kim Vũ,1994-02-22,Nam,16106898,2012-02-18,,D001
E000624,Ông Bảo Bùi,2004-08-25,Nữ,16106898,2022-08-21,,D001
E000625,Quý cô Lan Phạm,1980-01-06,Nam,16106898,1998-01-01,2001-09-12,D001
E000626,Quý cô Phương Bùi,1981-10-31,Nam,16106898,1999-10-27,,D001
E000627,Anh Trần,1982-12-14,Nam,16106898,2000-12-09,2003-12-05,D001
E000628,Khoa Đặng,1987-03-26,Nữ,16106898,2005-03-21,2008-10-28,D001
E000629,Bảo Thế Mai,2006-03-23,Nam,16106898,2024-03-18,,D001
E000630,Chị Chi Nguyễn,1979-01-21,Nam,16106898,1998-01-05,,D001
E000631,Tú Bảo Nguyễn,2003-12-26,Nam,16106898,2021-12-21,,D001
E000632,Khoa Quang Bùi,2005-06-17,Nữ,16106898,2023-06-13,,D001
E000633,Quang Lê,1981-11-06,Nữ,16106898,1999-11-02,2004-12-11,D001
E000634,Anh Thành Mai,1984-10-07,Nữ,16106898,2002-10-03,2016-08-12,D001
E000635,Lan Phạm,2003-03-17,Nữ,16106898,2021-03-12,,D001
E000636,Bác Quang Dương,1987-09-12,Nữ,16106898,2005-09-07,,D001
E000637,Bác Tú Hoàng,2001-02-20,Nam,16106898,2019-02-16,,D001
E000638,Chị Thảo Nguyễn,1987-05-26,Nữ,16106898,2005-05-21,,D001
E000639,Hà Phạm,1993-03-25,Nam,16106898,2011-03-21,,D001
E000640,Quý cô Hải Phạm,1979-11-29,Nữ,16106898,1997-11-24,,D001
E000641,Bảo Hoàng Mai,1980-12-28,Nữ,16106898,1998-12-24,2007-01-04,D001
E000642,Tú Mai,1996-12-23,Nam,16106898,2014-12-19,,D001
E000643,Quý cô Hà Nguyễn,1979-11-29,Nữ,16106898,1997-11-24,2003-03-28,D001
E000644,Tú Nguyễn,1989-08-28,Nam,16106898,2007-08-24,2011-02-18,D001
E000645,An Nguyễn,1995-08-14,Nam,16106898,2013-08-09,2020-02-08,D001
E000646,Quý cô Lan Mai,1986-07-23,Nam,16106898,2004-07-18,2004-07-24,D001
E000647,Chị Lan Nguyễn,1991-11-04,Nữ,16106898,2009-10-30,2017-01-25,D001
E000648,Anh Quang Phạm,1988-02-19,Nam,16106898,2006-02-14,2024-10-19,D001
E000649,Phúc Trần,1997-04-29,Nam,16106898,2015-04-25,,D001
E000650,An Mai Bảo Lê,1988-11-19,Nữ,16106898,2006-11-15,,D001
E000651,Tùng Bùi,1985-10-21,Nữ,16106898,2003-10-17,,D001
E000652,Cô Hạnh Phạm,1998-08-30,Nam,16106898,2016-08-25,2024-05-05,D001
E000653,Thành Mai,2003-03-09,Nữ,16106898,2021-03-04,,D001
E000654,Bà Linh Đặng,1983-07-15,Nam,16106898,2001-07-10,,D001
E000655,An Phạm,1998-02-04,Nam,16106898,2016-01-31,,D001
E000656,Bảo Phạm,2000-09-06,Nữ,16106898,2018-09-02,,D001
